datetime_proposed,wtr_top_t19,wtr_middle_t20,wtr_bottom_t21,wtr_bottom_t26,datetime_incorrect,
8/14/2023 1:40,22.046,21.378,20.329,,,
8/14/2023 1:50,22.046,21.378,20.329,,,
8/14/2023 2:00,22.046,21.378,20.329,,,
8/14/2023 2:10,22.046,21.378,20.329,,,
8/14/2023 2:20,21.951,21.378,20.329,,,
8/14/2023 2:30,21.951,21.378,20.329,,,
8/14/2023 2:40,21.951,21.378,20.329,,,
8/14/2023 2:50,21.855,21.378,20.329,,,
8/14/2023 3:00,21.855,21.378,20.329,,,
8/14/2023 3:10,21.855,21.378,20.329,,,
8/14/2023 3:20,21.855,21.378,20.329,,,
8/14/2023 3:30,21.855,21.378,20.329,,,
8/14/2023 3:40,21.76,21.378,20.329,,,
8/14/2023 3:50,21.76,21.378,20.329,,,
8/14/2023 4:00,21.76,21.378,20.329,,,
8/14/2023 4:10,21.76,21.378,20.329,,,
8/14/2023 4:20,21.76,21.378,20.329,,,
8/14/2023 4:30,21.664,21.378,20.329,,,
8/14/2023 4:40,21.664,21.378,20.329,,,
8/14/2023 4:50,21.664,21.378,20.329,,,
8/14/2023 5:00,21.664,21.378,20.329,,,
8/14/2023 5:10,21.664,21.378,20.329,,,
8/14/2023 5:20,21.569,21.282,20.329,,,
8/14/2023 5:30,21.569,21.282,20.329,,,
8/14/2023 5:40,21.569,21.282,20.329,,,
8/14/2023 5:50,21.569,21.282,20.329,,,
8/14/2023 6:00,21.473,21.378,20.329,,,
8/14/2023 6:10,21.473,21.282,20.234,,,
8/14/2023 6:20,21.473,21.378,20.234,,,
8/14/2023 6:30,21.473,21.282,20.234,,,
8/14/2023 6:40,21.473,21.282,20.234,,,
8/14/2023 6:50,21.473,21.282,20.234,,,
8/14/2023 7:00,21.473,21.282,20.234,,,
8/14/2023 7:10,21.473,21.282,20.234,,,
8/14/2023 7:20,21.473,21.282,20.234,,,
8/14/2023 7:30,21.473,21.282,20.234,,,
8/14/2023 7:40,21.473,21.282,20.234,,,
8/14/2023 7:50,21.473,21.282,20.234,,,
8/14/2023 8:00,21.473,21.282,20.234,,,
8/14/2023 8:10,21.473,21.282,20.234,,,
8/14/2023 8:20,21.473,21.282,20.234,,,
8/14/2023 8:30,21.664,21.282,20.234,,,
8/14/2023 8:40,21.76,21.282,20.234,,,
8/14/2023 8:50,21.855,21.282,20.234,,,
8/14/2023 9:00,21.855,21.282,20.329,,,
8/14/2023 9:10,21.76,21.282,20.234,,,
8/14/2023 9:20,21.855,21.282,20.329,,,
8/14/2023 9:30,21.855,21.282,20.329,,,
8/14/2023 9:40,21.855,21.282,20.234,,,
8/14/2023 9:50,21.855,21.282,20.329,,,
8/14/2023 10:00,21.951,21.282,20.329,,,
8/14/2023 10:10,22.142,21.282,20.329,,,
8/14/2023 10:20,22.333,21.282,20.329,,,
8/14/2023 10:30,22.429,21.378,20.329,,,
8/14/2023 10:40,22.429,21.378,20.329,,,
8/14/2023 10:50,22.525,21.378,20.329,,,
8/14/2023 11:00,22.525,21.378,20.329,,,
8/14/2023 11:10,22.429,21.378,20.329,,,
8/14/2023 11:20,22.429,21.378,20.329,,,
8/14/2023 11:30,22.429,21.378,20.329,,,
8/14/2023 11:40,22.525,21.378,20.329,,,
8/14/2023 11:50,22.525,21.378,20.329,,,
8/14/2023 12:00,22.525,21.378,20.329,,,
8/14/2023 12:10,22.621,21.378,20.329,,,
8/14/2023 12:20,22.717,21.378,20.329,,,
8/14/2023 12:30,22.525,21.378,20.329,,,
8/14/2023 12:40,23.004,21.473,20.329,,,
8/14/2023 12:50,23.1,21.473,20.329,,,
8/14/2023 13:00,23.004,21.473,20.329,,,
8/14/2023 13:10,23.196,21.473,20.424,,,
8/14/2023 13:20,23.004,21.473,20.424,,,
8/14/2023 13:30,23.1,21.473,20.424,,,
8/14/2023 13:40,23.004,21.473,20.424,,,
8/14/2023 13:50,23.1,21.473,20.424,,,
8/14/2023 14:00,23.388,21.569,20.424,,,
8/14/2023 14:10,23.581,21.569,20.424,,,
8/14/2023 14:20,23.484,21.569,20.424,,,
8/14/2023 14:30,23.581,21.569,20.424,,,
8/14/2023 14:40,23.388,21.569,20.424,,,
8/14/2023 14:50,23.484,21.569,20.424,,,
8/14/2023 15:00,23.388,21.569,20.424,,,
8/14/2023 15:10,23.484,21.569,20.424,,,
8/14/2023 15:20,23.581,21.569,20.424,,,
8/14/2023 15:30,23.581,21.569,20.424,,,
8/14/2023 15:40,23.484,21.569,20.424,,,
8/14/2023 15:50,23.484,21.569,20.424,,,
8/14/2023 16:00,23.581,21.664,20.424,,,
8/14/2023 16:10,23.581,21.569,20.424,,,
8/14/2023 16:20,23.484,21.569,20.424,,,
8/14/2023 16:30,23.388,21.569,20.424,,,
8/14/2023 16:40,23.484,21.569,20.424,,,
8/14/2023 16:50,23.484,21.569,20.424,,,
8/14/2023 17:00,23.484,21.569,20.424,,,
8/14/2023 17:10,23.484,21.569,20.424,,,
8/14/2023 17:20,23.484,21.569,20.424,,,
8/14/2023 17:30,23.484,21.569,20.424,,,
8/14/2023 17:40,23.484,21.569,20.424,,,
8/14/2023 17:50,23.388,21.569,20.424,,,
8/14/2023 18:00,23.484,21.569,20.424,,,
8/14/2023 18:10,23.484,21.569,20.424,,,
8/14/2023 18:20,23.484,21.569,20.424,,,
8/14/2023 18:30,23.388,21.569,20.424,,,
8/14/2023 18:40,23.484,21.569,20.424,,,
8/14/2023 18:50,23.484,21.569,20.424,,,
8/14/2023 19:00,23.484,21.569,20.424,,,
8/14/2023 19:10,23.484,21.569,20.424,,,
8/14/2023 19:20,23.484,21.569,20.424,,,
8/14/2023 19:30,23.484,21.569,20.424,,,
8/14/2023 19:40,23.484,21.569,20.424,,,
8/14/2023 19:50,23.484,21.569,20.329,,,
8/14/2023 20:00,23.484,21.569,20.424,,,
8/14/2023 20:10,23.484,21.569,20.424,,,
8/14/2023 20:20,23.484,21.569,20.424,,,
8/14/2023 20:30,23.484,21.569,20.424,,,
8/14/2023 20:40,23.484,21.569,20.424,,,
8/14/2023 20:50,23.484,21.569,20.424,,,
8/14/2023 21:00,23.484,21.569,20.424,,,
8/14/2023 21:10,23.581,21.569,20.424,,,
8/14/2023 21:20,23.484,21.569,20.424,,,
8/14/2023 21:30,23.484,21.569,20.424,,,
8/14/2023 21:40,23.484,21.569,20.424,,,
8/14/2023 21:50,23.388,21.569,20.424,,,
8/14/2023 22:00,23.388,21.569,20.424,,,
8/14/2023 22:10,23.388,21.569,20.424,,,
8/14/2023 22:20,23.292,21.569,20.424,,,
8/14/2023 22:30,23.292,21.569,20.424,,,
8/14/2023 22:40,23.196,21.569,20.424,,,
8/14/2023 22:50,23.196,21.569,20.424,,,
8/14/2023 23:00,23.196,21.569,20.424,,,
8/14/2023 23:10,23.1,21.569,20.424,,,
8/14/2023 23:20,23.1,21.569,20.424,,,
8/14/2023 23:30,23.004,21.569,20.424,,,
8/14/2023 23:40,23.004,21.569,20.329,,,
8/14/2023 23:50,23.004,21.569,20.329,,,
8/15/2023 0:00,22.908,21.569,20.329,,,
8/15/2023 0:10,22.908,21.569,20.329,,,
8/15/2023 0:20,22.812,21.569,20.329,,,
8/15/2023 0:30,22.812,21.569,20.329,,,
8/15/2023 0:40,22.812,21.569,20.329,,,
8/15/2023 0:50,22.717,21.569,20.329,,,
8/15/2023 1:00,22.717,21.569,20.329,,,
8/15/2023 1:10,22.621,21.569,20.329,,,
8/15/2023 1:20,22.621,21.569,20.329,,,
8/15/2023 1:30,22.621,21.569,20.329,,,
8/15/2023 1:40,22.621,21.569,20.329,,,
8/15/2023 1:50,22.525,21.569,20.329,,,
8/15/2023 2:00,22.525,21.569,20.329,,,
8/15/2023 2:10,22.525,21.569,20.329,,,
8/15/2023 2:20,22.525,21.569,20.329,,,
8/15/2023 2:30,22.429,21.569,20.329,,,
8/15/2023 2:40,22.429,21.569,20.329,,,
8/15/2023 2:50,22.429,21.473,20.329,,,
8/15/2023 3:00,22.429,21.473,20.329,,,
8/15/2023 3:10,22.333,21.473,20.329,,,
8/15/2023 3:20,22.333,21.473,20.329,,,
8/15/2023 3:30,22.333,21.473,20.234,,,
8/15/2023 3:40,22.333,21.473,20.234,,,
8/15/2023 3:50,22.333,21.473,20.329,,,
8/15/2023 4:00,22.238,21.473,20.234,,,
8/15/2023 4:10,22.238,21.473,20.234,,,
8/15/2023 4:20,22.238,21.473,20.234,,,
8/15/2023 4:30,22.238,21.473,20.234,,,
8/15/2023 4:40,22.238,21.473,20.234,,,
8/15/2023 4:50,22.238,21.473,20.234,,,
8/15/2023 5:00,22.142,21.473,20.234,,,
8/15/2023 5:10,22.142,21.473,20.234,,,
8/15/2023 5:20,22.142,21.473,20.234,,,
8/15/2023 5:30,22.142,21.473,20.234,,,
8/15/2023 5:40,22.142,21.473,20.234,,,
8/15/2023 5:50,22.142,21.473,20.234,,,
8/15/2023 6:00,22.046,21.473,20.234,,,
8/15/2023 6:10,22.046,21.473,20.234,,,
8/15/2023 6:20,22.046,21.473,20.234,,,
8/15/2023 6:30,22.046,21.473,20.234,,,
8/15/2023 6:40,22.046,21.473,20.234,,,
8/15/2023 6:50,22.046,21.473,20.234,,,
8/15/2023 7:00,22.046,21.473,20.234,,,
8/15/2023 7:10,22.046,21.473,20.234,,,
8/15/2023 7:20,21.951,21.473,20.234,,,
8/15/2023 7:30,21.951,21.473,20.234,,,
8/15/2023 7:40,21.951,21.473,20.234,,,
8/15/2023 7:50,22.046,21.473,20.234,,,
8/15/2023 8:00,22.046,21.473,20.234,,,
8/15/2023 8:10,22.046,21.569,20.329,,,
8/15/2023 8:20,21.951,21.569,20.234,,,
8/15/2023 8:30,22.046,21.569,20.234,,,
8/15/2023 8:40,22.046,21.569,20.234,,,
8/15/2023 8:50,22.046,21.569,20.234,,,
8/15/2023 9:00,22.046,21.569,20.234,,,
8/15/2023 9:10,22.046,21.569,20.234,,,
8/15/2023 9:20,22.046,21.569,20.234,,,
8/15/2023 9:30,22.046,21.569,20.234,,,
8/15/2023 9:40,22.046,21.569,20.234,,,
8/15/2023 9:50,22.046,21.569,20.234,,,
8/15/2023 10:00,22.046,21.569,20.234,,,
8/15/2023 10:10,22.046,21.569,20.234,,,
8/15/2023 10:20,21.951,21.569,20.234,,,
8/15/2023 10:30,22.046,21.569,20.234,,,
8/15/2023 10:40,22.046,21.569,20.234,,,
8/15/2023 10:50,22.046,21.569,20.234,,,
8/15/2023 11:00,22.046,21.569,20.234,,,
8/15/2023 11:10,22.046,21.569,20.234,,,
8/15/2023 11:20,22.046,21.569,20.234,,,
8/15/2023 11:30,22.046,21.569,20.234,,,
8/15/2023 11:40,22.046,21.569,20.234,,,
8/15/2023 11:50,22.142,21.569,20.329,,,
8/15/2023 12:00,22.142,21.569,20.234,,,
8/15/2023 12:10,22.142,21.569,20.234,,,
8/15/2023 12:20,22.142,21.569,20.234,,,
8/15/2023 12:30,22.142,21.569,20.329,,,
8/15/2023 12:40,22.238,21.569,20.329,,,
8/15/2023 12:50,22.142,21.569,20.234,,,
8/15/2023 13:00,22.142,21.569,20.234,,,
8/15/2023 13:10,22.238,21.569,20.234,,,
8/15/2023 13:20,22.238,21.569,20.234,,,
8/15/2023 13:30,22.142,21.569,20.234,,,
8/15/2023 13:40,22.142,21.569,20.234,,,
8/15/2023 13:50,22.238,21.569,20.234,,,
8/15/2023 14:00,22.142,21.569,20.234,,,
8/15/2023 14:10,22.238,21.569,20.234,,,
8/15/2023 14:20,22.238,21.569,20.234,,,
8/15/2023 14:30,22.238,21.569,20.234,,,
8/15/2023 14:40,22.238,21.569,20.234,,,
8/15/2023 14:50,22.238,21.569,20.234,,,
8/15/2023 15:00,22.333,21.569,20.234,,,
8/15/2023 15:10,22.333,21.569,20.234,,,
8/15/2023 15:20,22.429,21.569,20.234,,,
8/15/2023 15:30,22.333,21.569,20.234,,,
8/15/2023 15:40,22.238,21.569,20.234,,,
8/15/2023 15:50,22.333,21.569,20.234,,,
8/15/2023 16:00,22.238,21.569,20.234,,,
8/15/2023 16:10,22.333,21.569,20.234,,,
8/15/2023 16:20,22.333,21.569,20.234,,,
8/15/2023 16:30,22.238,21.569,20.234,,,
8/15/2023 16:40,22.333,21.569,20.234,,,
8/15/2023 16:50,22.333,21.569,20.234,,,
8/15/2023 17:00,22.333,21.569,20.234,,,
8/15/2023 17:10,22.333,21.569,20.234,,,
8/15/2023 17:20,22.238,21.569,20.234,,,
8/15/2023 17:30,22.333,21.569,20.234,,,
8/15/2023 17:40,22.238,21.569,20.234,,,
8/15/2023 17:50,22.238,21.473,20.234,,,
8/15/2023 18:00,22.238,21.473,20.234,,,
8/15/2023 18:10,22.238,21.569,20.234,,,
8/15/2023 18:20,22.333,21.569,20.234,,,
8/15/2023 18:30,22.429,21.569,20.234,,,
8/15/2023 18:40,22.238,21.569,20.234,,,
8/15/2023 18:50,22.238,21.473,20.234,,,
8/15/2023 19:00,22.238,21.569,20.234,,,
8/15/2023 19:10,22.333,21.569,20.234,,,
8/15/2023 19:20,22.238,21.569,20.234,,,
8/15/2023 19:30,22.238,21.569,20.234,,,
8/15/2023 19:40,22.238,21.473,20.234,,,
8/15/2023 19:50,22.238,21.473,20.234,,,
8/15/2023 20:00,22.238,21.569,20.234,,,
8/15/2023 20:10,22.238,21.473,20.234,,,
8/15/2023 20:20,22.238,21.569,20.234,,,
8/15/2023 20:30,22.238,21.473,20.234,,,
8/15/2023 20:40,22.238,21.473,20.234,,,
8/15/2023 20:50,22.238,21.473,20.234,,,
8/15/2023 21:00,22.238,21.473,20.234,,,
8/15/2023 21:10,22.142,21.473,20.234,,,
8/15/2023 21:20,22.142,21.473,20.234,,,
8/15/2023 21:30,22.142,21.473,20.234,,,
8/15/2023 21:40,22.142,21.473,20.234,,,
8/15/2023 21:50,22.142,21.473,20.234,,,
8/15/2023 22:00,22.142,21.473,20.234,,,
8/15/2023 22:10,22.046,21.473,20.234,,,
8/15/2023 22:20,22.046,21.473,20.234,,,
8/15/2023 22:30,22.046,21.473,20.234,,,
8/15/2023 22:40,22.046,21.473,20.234,,,
8/15/2023 22:50,22.046,21.473,20.234,,,
8/15/2023 23:00,21.951,21.473,20.234,,,
8/15/2023 23:10,21.951,21.473,20.234,,,
8/15/2023 23:20,21.951,21.473,20.234,,,
8/15/2023 23:30,21.951,21.473,20.234,,,
8/15/2023 23:40,21.951,21.473,20.234,,,
8/15/2023 23:50,21.951,21.473,20.234,,,
8/16/2023 0:00,21.951,21.473,20.234,,,
8/16/2023 0:10,21.951,21.473,20.234,,,
8/16/2023 0:20,21.855,21.473,20.234,,,
8/16/2023 0:30,21.855,21.473,20.234,,,
8/16/2023 0:40,21.855,21.473,20.234,,,
8/16/2023 0:50,21.855,21.473,20.234,,,
8/16/2023 1:00,21.855,21.473,20.234,,,
8/16/2023 1:10,21.855,21.473,20.234,,,
8/16/2023 1:20,21.76,21.569,20.138,,,
8/16/2023 1:30,21.76,21.569,20.234,,,
8/16/2023 1:40,21.76,21.473,20.138,,,
8/16/2023 1:50,21.76,21.473,20.138,,,
8/16/2023 2:00,21.664,21.473,20.234,,,
8/16/2023 2:10,21.664,21.473,20.234,,,
8/16/2023 2:20,21.664,21.473,20.138,,,
8/16/2023 2:30,21.664,21.473,20.138,,,
8/16/2023 2:40,21.664,21.473,20.138,,,
8/16/2023 2:50,21.664,21.473,20.234,,,
8/16/2023 3:00,21.664,21.473,20.234,,,
8/16/2023 3:10,21.569,21.473,20.138,,,
8/16/2023 3:20,21.569,21.473,20.138,,,
8/16/2023 3:30,21.569,21.473,20.138,,,
8/16/2023 3:40,21.569,21.378,20.138,,,
8/16/2023 3:50,21.569,21.378,20.138,,,
8/16/2023 4:00,21.569,21.378,20.138,,,
8/16/2023 4:10,21.569,21.378,20.138,,,
8/16/2023 4:20,21.473,21.378,20.138,,,
8/16/2023 4:30,21.473,21.378,20.138,,,
8/16/2023 4:40,21.473,21.473,20.138,,,
8/16/2023 4:50,21.473,21.473,20.138,,,
8/16/2023 5:00,21.473,21.473,20.138,,,
8/16/2023 5:10,21.473,21.473,20.138,,,
8/16/2023 5:20,21.473,21.378,20.138,,,
8/16/2023 5:30,21.378,21.378,20.138,,,
8/16/2023 5:40,21.378,21.378,20.138,,,
8/16/2023 5:50,21.378,21.378,20.138,,,
8/16/2023 6:00,21.378,21.378,20.138,,,
8/16/2023 6:10,21.378,21.378,20.138,,,
8/16/2023 6:20,21.378,21.282,20.138,,,
8/16/2023 6:30,21.282,21.282,20.138,,,
8/16/2023 6:40,21.378,21.282,20.138,,,
8/16/2023 6:50,21.378,21.282,20.138,,,
8/16/2023 7:00,21.378,21.282,20.138,,,
8/16/2023 7:10,21.378,21.282,20.138,,,
8/16/2023 7:20,21.282,21.282,20.138,,,
8/16/2023 7:30,21.378,21.187,20.138,,,
8/16/2023 7:40,21.378,21.187,20.138,,,
8/16/2023 7:50,21.378,21.187,20.138,,,
8/16/2023 8:00,21.378,21.187,20.138,,,
8/16/2023 8:10,21.378,21.187,20.138,,,
8/16/2023 8:20,21.378,21.187,20.138,,,
8/16/2023 8:30,21.378,21.187,20.138,,,
8/16/2023 8:40,21.473,21.187,20.138,,,
8/16/2023 8:50,21.473,21.187,20.138,,,
8/16/2023 9:00,21.473,21.187,20.138,,,
8/16/2023 9:10,21.473,21.187,20.138,,,
8/16/2023 9:20,21.569,21.187,20.138,,,
8/16/2023 9:30,21.473,21.187,20.138,,,
8/16/2023 9:40,21.569,21.187,20.138,,,
8/16/2023 9:50,21.473,21.187,20.138,,,
8/16/2023 10:00,21.569,21.187,20.138,,,
8/16/2023 10:10,21.569,21.187,20.138,,,
8/16/2023 10:20,21.473,21.187,20.138,,,
8/16/2023 10:30,21.569,21.187,20.138,,,
8/16/2023 10:40,21.569,21.187,20.138,,,
8/16/2023 10:50,21.473,21.091,20.138,,,
8/16/2023 11:00,21.569,21.091,20.138,,,
8/16/2023 11:10,21.569,21.187,20.234,,,
8/16/2023 11:20,21.569,21.187,20.234,,,
8/16/2023 11:30,21.473,21.187,20.234,,,
8/16/2023 11:40,21.473,21.187,20.234,,,
8/16/2023 11:50,21.664,21.187,20.234,,,
8/16/2023 12:00,21.76,21.187,20.234,,,
8/16/2023 13:00,21.951,21.282,20.329,,,
8/16/2023 13:10,22.333,21.282,20.234,,,
8/16/2023 13:20,22.142,21.282,20.234,,,
8/16/2023 13:30,22.333,21.282,20.234,,,
8/16/2023 13:40,22.429,21.282,20.234,,,
8/16/2023 13:50,22.525,21.282,20.234,,,
8/16/2023 14:00,22.525,21.378,20.234,,,
8/16/2023 14:10,22.525,21.378,20.234,,,
8/16/2023 14:20,22.621,21.378,20.234,,,
8/16/2023 14:30,22.717,21.378,20.234,,,
8/16/2023 14:40,22.429,21.378,20.234,,,
8/16/2023 14:50,22.429,21.378,20.234,,,
8/16/2023 15:00,22.621,21.378,20.234,,,
8/16/2023 15:10,22.621,21.378,20.234,,,
8/16/2023 15:20,22.717,21.378,20.234,,,
8/16/2023 15:30,22.717,21.378,20.234,,,
8/16/2023 15:40,22.717,21.378,20.234,,,
8/16/2023 15:50,22.717,21.378,20.234,,,
8/16/2023 16:00,22.812,21.473,20.234,,,
8/16/2023 16:10,22.908,21.473,20.234,,,
8/16/2023 16:20,22.908,21.473,20.234,,,
8/16/2023 16:30,23.196,21.473,20.234,,,
8/16/2023 16:40,23.292,21.473,20.234,,,
8/16/2023 16:50,23.292,21.473,20.234,,,
8/16/2023 17:00,23.196,21.473,20.234,,,
8/16/2023 17:10,23.196,21.473,20.234,,,
8/16/2023 17:20,23.292,21.473,20.234,,,
8/16/2023 17:30,23.388,21.473,20.234,,,
8/16/2023 17:40,23.388,21.473,20.234,,,
8/16/2023 17:50,23.388,21.473,20.234,,,
8/16/2023 18:00,23.484,21.473,20.234,,,
8/16/2023 18:10,23.388,21.473,20.234,,,
8/16/2023 18:20,23.388,21.473,20.234,,,
8/16/2023 18:30,23.388,21.473,20.234,,,
8/16/2023 18:40,23.388,21.473,20.234,,,
8/16/2023 18:50,23.292,21.473,20.234,,,
8/16/2023 19:00,23.292,21.473,20.234,,,
8/16/2023 19:10,23.196,21.473,20.234,,,
8/16/2023 19:20,23.196,21.473,20.234,,,
8/16/2023 19:30,23.196,21.473,20.234,,,
8/16/2023 19:40,23.196,21.473,20.234,,,
8/16/2023 19:50,23.196,21.473,20.234,,,
8/16/2023 20:00,23.196,21.473,20.234,,,
8/16/2023 20:10,23.196,21.473,20.234,,,
8/16/2023 20:20,23.1,21.473,20.234,,,
8/16/2023 20:30,23.1,21.473,20.234,,,
8/16/2023 20:40,23.1,21.473,20.234,,,
8/16/2023 20:50,23.1,21.473,20.234,,,
8/16/2023 21:00,23.1,21.473,20.234,,,
8/16/2023 21:10,23.004,21.473,20.234,,,
8/16/2023 21:20,23.004,21.473,20.234,,,
8/16/2023 21:30,22.908,21.473,20.234,,,
8/16/2023 21:40,22.812,21.473,20.234,,,
8/16/2023 21:50,22.812,21.473,20.234,,,
8/16/2023 22:00,22.717,21.473,20.234,,,
8/16/2023 22:10,22.717,21.473,20.234,,,
8/16/2023 22:20,22.621,21.473,20.234,,,
8/16/2023 22:30,22.621,21.473,20.234,,,
8/16/2023 22:40,22.525,21.473,20.234,,,
8/16/2023 22:50,22.429,21.473,20.234,,,
8/16/2023 23:00,22.429,21.473,20.234,,,
8/16/2023 23:10,22.333,21.473,20.234,,,
8/16/2023 23:20,22.333,21.473,20.234,,,
8/16/2023 23:30,22.333,21.473,20.234,,,
8/16/2023 23:40,22.238,21.473,20.234,,,
8/16/2023 23:50,22.238,21.473,20.234,,,
8/17/2023 0:00,22.142,21.473,20.138,,,
8/17/2023 0:10,22.142,21.473,20.138,,,
8/17/2023 0:20,22.142,21.473,20.138,,,
8/17/2023 0:30,22.046,21.473,20.138,,,
8/17/2023 0:40,22.046,21.473,20.138,,,
8/17/2023 0:50,22.046,21.473,20.138,,,
8/17/2023 1:00,21.951,21.473,20.138,,,
8/17/2023 1:10,21.951,21.473,20.138,,,
8/17/2023 1:20,21.951,21.473,20.138,,,
8/17/2023 1:30,21.951,21.473,20.138,,,
8/17/2023 1:40,21.855,21.473,20.138,,,
8/17/2023 1:50,21.855,21.473,20.138,,,
8/17/2023 2:00,21.855,21.473,20.138,,,
8/17/2023 2:10,21.855,21.473,20.138,,,
8/17/2023 2:20,21.76,21.473,20.138,,,
8/17/2023 2:30,21.76,21.473,20.138,,,
8/17/2023 2:40,21.76,21.473,20.138,,,
8/17/2023 2:50,21.76,21.473,20.138,,,
8/17/2023 3:00,21.76,21.473,20.138,,,
8/17/2023 3:10,21.76,21.473,20.138,,,
8/17/2023 3:20,21.664,21.378,20.138,,,
8/17/2023 3:30,21.664,21.378,20.138,,,
8/17/2023 3:40,21.664,21.378,20.138,,,
8/17/2023 3:50,21.664,21.378,20.138,,,
8/17/2023 4:00,21.664,21.378,20.138,,,
8/17/2023 4:10,21.664,21.378,20.138,,,
8/17/2023 4:20,21.664,21.378,20.138,,,
8/17/2023 4:30,21.569,21.378,20.138,,,
8/17/2023 4:40,21.569,21.378,20.138,,,
8/17/2023 4:50,21.569,21.378,20.138,,,
8/17/2023 5:00,21.569,21.378,20.138,,,
8/17/2023 5:10,21.569,21.378,20.138,,,
8/17/2023 5:20,21.569,21.378,20.138,,,
8/17/2023 5:30,21.569,21.378,20.138,,,
8/17/2023 5:40,21.569,21.378,20.138,,,
8/17/2023 5:50,21.473,21.378,20.138,,,
8/17/2023 6:00,21.473,21.378,20.138,,,
8/17/2023 6:10,21.473,21.378,20.138,,,
8/17/2023 6:20,21.473,21.378,20.138,,,
8/17/2023 6:30,21.473,21.378,20.138,,,
8/17/2023 6:40,21.473,21.378,20.138,,,
8/17/2023 6:50,21.473,21.378,20.138,,,
8/17/2023 7:00,21.473,21.378,20.138,,,
8/17/2023 7:10,21.473,21.378,20.138,,,
8/17/2023 7:20,21.473,21.378,20.138,,,
8/17/2023 7:30,21.569,21.378,20.138,,,
8/17/2023 7:40,21.569,21.378,20.138,,,
8/17/2023 7:50,21.569,21.378,20.138,,,
8/17/2023 8:00,21.569,21.378,20.138,,,
8/17/2023 8:10,21.569,21.378,20.138,,,
8/17/2023 8:20,21.664,21.378,20.138,,,
8/17/2023 8:30,21.664,21.378,20.138,,,
8/17/2023 8:40,21.664,21.378,20.138,,,
8/17/2023 8:50,21.664,21.378,20.138,,,
8/17/2023 9:00,21.76,21.378,20.138,,,
8/17/2023 9:10,21.855,21.378,20.138,,,
8/17/2023 9:20,21.855,21.473,20.138,,,
8/17/2023 9:30,21.951,21.378,20.138,,,
8/17/2023 9:40,21.951,21.378,20.138,,,
8/17/2023 9:50,21.951,21.378,20.138,,,
8/17/2023 10:00,22.142,21.473,20.138,,,
8/17/2023 10:10,22.142,21.378,20.138,,,
8/17/2023 10:20,22.142,21.378,20.138,,,
8/17/2023 10:30,22.142,21.473,20.138,,,
8/17/2023 10:40,22.238,21.378,20.138,,,
8/17/2023 10:50,22.238,21.473,20.138,,,
8/17/2023 11:00,22.429,21.473,20.138,,,
8/17/2023 11:10,22.621,21.473,20.138,,,
8/17/2023 11:20,22.621,21.473,20.138,,,
8/17/2023 11:30,22.621,21.473,20.138,,,
8/17/2023 11:40,22.621,21.473,20.138,,,
8/17/2023 11:50,22.621,21.473,20.138,,,
8/17/2023 12:00,22.621,21.473,20.138,,,
8/17/2023 12:10,22.717,21.473,20.234,,,
8/17/2023 12:20,22.908,21.473,20.234,,,
8/17/2023 12:30,23.004,21.473,20.138,,,
8/17/2023 12:40,23.004,21.473,20.138,,,
8/17/2023 12:50,22.908,21.569,20.234,,,
8/17/2023 13:00,22.908,21.473,20.234,,,
8/17/2023 13:10,23.004,21.473,20.234,,,
8/17/2023 13:20,23.1,21.569,20.234,,,
8/17/2023 13:30,23.1,21.569,20.234,,,
8/17/2023 13:40,23.196,21.569,20.234,,,
8/17/2023 13:50,23.1,21.569,20.234,,,
8/17/2023 14:00,23.196,21.569,20.234,,,
8/17/2023 14:10,23.196,21.569,20.234,,,
8/17/2023 14:20,23.581,21.569,20.234,,,
8/17/2023 14:30,23.773,21.569,20.234,,,
8/17/2023 14:40,23.388,21.569,20.234,,,
8/17/2023 14:50,23.292,21.569,20.234,,,
8/17/2023 15:00,23.581,21.569,20.234,,,
8/17/2023 15:10,24.062,21.569,20.234,,,
8/17/2023 15:20,24.255,21.664,20.234,,,
8/17/2023 15:30,24.351,21.664,20.234,,,
8/17/2023 15:40,24.255,21.664,20.234,,,
8/17/2023 15:50,24.062,21.664,20.234,,,
8/17/2023 16:00,24.351,21.664,20.234,,,
8/17/2023 16:10,24.062,21.664,20.234,,,
8/17/2023 16:20,24.448,21.664,20.234,,,
8/17/2023 16:30,24.351,21.664,20.234,,,
8/17/2023 16:40,24.158,21.664,20.234,,,
8/17/2023 16:50,24.545,21.664,20.234,,,
8/17/2023 17:00,24.448,21.664,20.234,,,
8/17/2023 17:10,24.545,21.664,20.234,,,
8/17/2023 17:20,24.545,21.664,20.234,,,
8/17/2023 17:30,24.255,21.664,20.234,,,
8/17/2023 17:40,24.545,21.664,20.234,,,
8/17/2023 17:50,24.351,21.664,20.234,,,
8/17/2023 18:00,24.158,21.664,20.234,,,
8/17/2023 18:10,24.545,21.76,20.234,,,
8/17/2023 18:20,24.255,21.664,20.234,,,
8/17/2023 18:30,24.448,21.76,20.234,,,
8/17/2023 18:40,24.448,21.664,20.234,,,
8/17/2023 18:50,24.255,21.664,20.234,,,
8/17/2023 19:00,24.255,21.664,20.234,,,
8/17/2023 19:10,24.158,21.664,20.234,,,
8/17/2023 19:20,24.158,21.664,20.234,,,
8/17/2023 19:30,24.158,21.664,20.234,,,
8/17/2023 19:40,24.255,21.664,20.234,,,
